t,x
26.235000000000003,-0.461126
26.236,-0.474261
26.237,-0.731722
26.238000000000003,-0.42821
26.239,-0.493878
26.24,-0.421461
26.241000000000003,0.071341
26.242,-0.321109
26.243,-0.28854
26.244000000000003,-0.333707
26.245,-0.368045
26.246,-0.142917
26.247000000000003,-0.572683
26.248,-0.379955
26.249,-0.593631
26.250000000000004,-0.386807
26.251,-0.208904
26.252,-0.531651
26.253000000000004,-0.566715
26.254,-0.701056
26.255000000000003,-0.24524
26.256000000000004,-0.391946
26.257,-0.405848
26.258000000000003,-0.176586
26.259000000000004,-0.23006
26.26,-0.740424
26.261000000000003,-0.427534
26.262,-0.312268
26.263,-0.264659
26.264000000000003,-0.587601
26.265,-0.716849
26.266,-0.497569
26.267000000000003,-0.412924
26.268,-0.417722
26.269,-0.452572
26.270000000000003,-0.413007
26.271,-0.691294
26.272,-0.346516
26.273000000000003,-0.598644
26.274,-0.255368
26.275,-0.515505
26.276000000000003,0.059869
26.277,-0.519418
26.278,-0.25311
26.279000000000003,-0.383655
26.28,-0.229841
26.281,-0.484876
26.282000000000004,-0.493414
26.283,-0.590448
26.284,-0.545889
26.285000000000004,-0.685065
26.286,-0.363388
26.287000000000003,-0.668603
26.288000000000004,-0.25429
26.289,-0.360177
26.290000000000003,0.001744
26.291000000000004,-0.14944
26.292,-0.548626
26.293000000000003,-0.520402
26.294,-0.620341
26.295,-0.182247
26.296000000000003,-0.225963
26.297,-0.122972
26.298,-0.539307
26.299000000000003,-0.484011
26.3,-0.588816
26.301,-0.299588
26.302000000000003,-0.394509
26.303,-0.198918
26.304,-0.166924
26.305000000000003,-0.181589
26.306,-0.202858
26.307,-0.089866
26.308000000000003,-0.758846
26.309,-0.493523
26.31,0.17277
26.311000000000003,-0.289285
26.312,-0.395262
26.313,-0.441395
26.314000000000004,-0.576103
26.315,-0.899719
26.316000000000003,-0.675381
26.317000000000004,-0.450629
26.318,-0.440961
26.319000000000003,-0.382277
26.320000000000004,-0.098266
26.321,-0.424055
26.322000000000003,-0.669852
26.323,-0.126793
26.324,-0.263446
26.325000000000003,-0.261276
26.326,-0.905059
26.327,-0.353951
26.328000000000003,-0.801851
26.329,-0.492419
26.33,-0.43256
26.331000000000003,-0.381537
26.332,-0.587676
26.333,-0.713791
26.334000000000003,-0.767639
26.335,-0.518837
26.336,-0.290275
26.337000000000003,-0.311099
26.338,-0.494675
26.339,-0.320935
26.340000000000003,-0.42777
26.341,-0.315805
26.342,-0.588763
26.343000000000004,-0.627982
26.344,-0.539274
26.345,-0.803122
26.346000000000004,-0.342282
26.347,-0.660001
26.348000000000003,-0.288464
26.349000000000004,-0.586385
26.35,-0.403983
26.351000000000003,-0.613157
26.352000000000004,-0.477926
26.353,-0.328835
26.354000000000003,-0.199912
26.355,-0.280492
26.356,-0.558108
26.357000000000003,-0.536294
26.358,-0.495706
26.359,-0.34913
26.360000000000003,-0.311657
26.361,-0.450588
26.362,-0.615166
26.363000000000003,-0.502904
26.364,-0.576775
26.365,-0.368521
26.366000000000003,-0.461703
26.367,-0.408108
26.368,-0.410392
26.369000000000003,-0.121501
26.37,-0.367564
26.371,-0.432136
26.372000000000003,-0.648998
26.373,-0.768085
26.374,-0.436455
26.375000000000004,-0.321039
26.376,-0.290974
26.377,-0.393469
26.378000000000004,-0.245034
26.379,-0.535369
26.380000000000003,-0.649422
26.381000000000004,-0.534553
26.382,-0.684685
26.383000000000003,-0.025857
26.384000000000004,-0.650316
26.385,-0.192729
26.386000000000003,0.066817
26.387,-0.109552
26.388,-0.52414
26.389000000000003,-0.524016
26.39,-0.633407
26.391,-0.377041
26.392000000000003,-0.2529
26.393,-0.373642
26.394,-0.025842
26.395000000000003,-0.485276
26.396,-0.730213
26.397,-0.428144
26.398000000000003,-0.626875
26.399,-0.539003
26.4,-0.764457
26.401000000000003,-0.251064
26.402,-0.493688
26.403,-0.126073
26.404000000000003,-0.717956
26.405,-0.612212
26.406,-0.800203
26.407000000000004,-0.613816
26.408,-0.359699
26.409,-0.445801
26.410000000000004,-0.101342
26.411,-0.366745
26.412000000000003,-0.52205
26.413000000000004,-0.607897
26.414,-0.710358
26.415000000000003,-0.462452
26.416000000000004,-0.480676
26.417,-0.047446
26.418000000000003,-0.025959
26.419,-0.189372
26.42,-0.756162
26.421000000000003,-0.092805
26.422,-0.582842
26.423,-0.238478
26.424000000000003,-0.03305
26.425,-0.303093
26.426,-0.672109
26.427000000000003,-0.469606
26.428,-0.225495
26.429,-0.153531
26.430000000000003,-0.212743
26.431,-0.33162
26.432,-0.509019
26.433000000000003,-0.802463
26.434,-0.300635
26.435,-0.220171
26.436000000000003,-0.462878
26.437,-0.237057
26.438,-0.413715
26.439000000000004,-0.362749
26.44,-0.400714
26.441000000000003,-0.33481
26.442000000000004,-0.767338
26.443,-0.611166
26.444000000000003,-0.699244
26.445000000000004,-0.87192
26.446,-0.421905
26.447000000000003,-0.624614
26.448,-0.535018
26.449,-0.327202
26.450000000000003,-0.308694
26.451,-0.772518
26.452,-0.570038
26.453000000000003,-0.264757
26.454,-0.228194
26.455,-0.453535
26.456000000000003,-0.709647
26.457,-0.534293
26.458,-0.401596
26.459000000000003,-0.621188
26.46,-0.540809
26.461,-0.481535
26.462000000000003,-0.349485
26.463,-0.553965
26.464,-0.344995
26.465000000000003,-0.771504
26.466,-0.477161
26.467,-0.338404
26.468000000000004,-0.807041
26.469,-1.027858
26.47,-0.30792
26.471000000000004,-0.428568
26.472,-0.481244
26.473000000000003,-0.217903
26.474000000000004,-0.602664
26.475,-0.299113
26.476000000000003,-0.475245
26.477000000000004,-0.699497
26.478,-0.261786
26.479000000000003,-0.465634
26.48,-0.621387
26.481,-0.574933
26.482000000000003,-0.578906
26.483,-0.58324
26.484,-0.3642
26.485000000000003,-0.282088
26.486,-0.360686
26.487,-0.421122
26.488000000000003,0.227809
26.489,-0.332447
26.49,-0.378444
26.491000000000003,-0.740701
26.492,-0.520343
26.493,-0.711397
26.494000000000003,-0.909589
26.495,-0.550831
26.496,0.116416
26.497000000000003,-0.294094
26.498,-0.333745
26.499,-0.421082
26.500000000000004,-0.342587
26.501,-0.533175
26.502,-0.411084
26.503000000000004,-0.099663
26.504,-0.444278
26.505000000000003,-0.548699
26.506000000000004,-0.460919
26.507,-0.19365
26.508000000000003,-0.570958
26.509000000000004,-0.462415
26.51,-0.871267
26.511000000000003,-0.648784
26.512,-0.346191
26.513,-0.355162
26.514000000000003,-0.538006
26.515,-0.618929
26.516,-0.828158
26.517000000000003,-0.603896
26.518,-0.500955
26.519,-0.600213
26.520000000000003,-0.417286
26.521,-0.749171
26.522,-0.416101
26.523000000000003,-0.483834
26.524,-0.451577
26.525,-0.661949
26.526000000000003,-0.621891
26.527,-0.140649
26.528,-0.376823
26.529000000000003,-0.674501
26.53,-0.551537
26.531,-0.229687
26.532000000000004,-0.078958
26.533,-0.476113
26.534,-0.370729
26.535000000000004,-0.424737
26.536,-0.155804
26.537000000000003,-0.228392
26.538000000000004,-0.634473
26.539,-0.694487
26.540000000000003,-0.369981
26.541000000000004,-0.242619
26.542,-0.256517
26.543000000000003,-0.617797
26.544,-0.510756
26.545,-0.540313
26.546000000000003,-0.298156
26.547,-0.301204
26.548,-0.543842
26.549000000000003,-0.335829
26.55,-0.643166
26.551,-0.064554
26.552000000000003,-0.155668
26.553,-0.528583
26.554,-0.483301
26.555000000000003,-0.525571
26.556,-0.339192
26.557,-0.082169
26.558000000000003,-0.853079
26.559,-0.633057
26.56,-0.171908
26.561000000000003,0.046313
26.562,-0.161496
26.563,-0.159565
26.564000000000004,-0.322645
26.565,-0.637479
26.566000000000003,-0.672663
26.567000000000004,-0.270725
26.568,-0.439175
26.569000000000003,-0.52604
26.570000000000004,-0.312821
26.571,-0.330206
26.572000000000003,-0.286165
26.573,-0.440394
26.574,-0.277267
26.575000000000003,-0.248151
26.576,-0.312045
26.577,-0.530585
26.578000000000003,-0.174892
26.579,-0.707784
26.58,-0.600188
26.581000000000003,-0.508792
26.582,-0.427468
26.583,-0.810656
26.584000000000003,-0.318654
26.585,-0.333163
26.586,-0.443371
26.587000000000003,-0.45524
26.588,-0.171431
26.589,-0.40111
26.590000000000003,-0.184152
26.591,-0.545256
26.592,-0.663498
26.593000000000004,-0.310287
26.594,-0.686634
26.595,-0.498616
26.596000000000004,-0.624266
26.597,-0.374006
26.598000000000003,-0.402075
26.599000000000004,-0.314608
26.6,-0.739848
26.601000000000003,-0.269123
26.602000000000004,-0.403203
26.603,-0.137824
26.604000000000003,-0.348455
26.605,-0.326237
26.606,-0.897528
26.607000000000003,0.02311
26.608,-0.321624
26.609,-0.66687
26.610000000000003,-0.247679
26.611,-0.500432
26.612,-0.729191
26.613000000000003,-0.227994
26.614,-0.12069
26.615,-0.567861
26.616000000000003,-0.416453
26.617,-0.566617
26.618,-0.63161
26.619000000000003,-0.6232
26.62,-0.315232
26.621,-0.408693
26.622000000000003,-0.595096
26.623,-0.390334
26.624,-0.602174
26.625000000000004,-0.314212
26.626,-0.704611
26.627,-0.610833
26.628000000000004,-0.471069
26.629,-0.509002
26.630000000000003,-0.012122
26.631000000000004,-0.189992
26.632,-0.558014
26.633000000000003,-0.727179
26.634000000000004,-0.450289
26.635,-0.585286
26.636000000000003,-0.589427
26.637,-0.40641
26.638,-0.573851
26.639000000000003,-0.381308
26.64,-0.52081
26.641,-0.793276
26.642000000000003,-0.37324
26.643,-0.611817
26.644,-0.265934
26.645000000000003,-0.125666
26.646,-0.562496
26.647,-0.58694
26.648000000000003,-0.746419
26.649,-0.133956
26.65,-0.404144
26.651000000000003,-0.499909
26.652,-0.205761
26.653,-0.553664
26.654000000000003,-0.620861
26.655,-0.528826
26.656,-0.584195
26.657000000000004,-0.552517
26.658,-0.608238
26.659,-0.294191
26.660000000000004,-0.270045
26.661,-0.252518
26.662000000000003,-0.263658
26.663000000000004,-0.141606
26.664,-0.177458
26.665000000000003,-0.568215
26.666000000000004,-0.573845
26.667,-0.361039
26.668000000000003,-0.191622
26.669,-0.569885
26.67,-0.316004
26.671000000000003,-0.432332
26.672,-0.635077
26.673,-0.414236
26.674000000000003,-0.42273
26.675,-0.438508
26.676,-0.526945
26.677000000000003,-0.455992
26.678,-0.79976
26.679,-0.415675
26.680000000000003,-0.254273
26.681,-0.530253
26.682,-0.158184
26.683000000000003,-0.093522
26.684,-0.331569
26.685,-0.677598
26.686000000000003,-0.268547
26.687,-0.470386
26.688,-0.546473
26.689000000000004,-0.370513
26.69,-0.498781
26.691000000000003,-0.55044
26.692000000000004,-0.26121
26.693,-0.404749
26.694000000000003,-0.559323
26.695000000000004,-0.490427
26.696,-0.302281
26.697000000000003,-0.522319
26.698000000000004,-0.62153
26.699,-0.288493
26.700000000000003,-0.21999
26.701,-0.174533
26.702,-0.137458
26.703000000000003,-0.387067
26.704,-0.637691
26.705,-0.189216
26.706000000000003,-0.566052
26.707,-0.555831
26.708,-0.68368
26.709000000000003,-0.290935
26.71,-0.634982
26.711,-0.679241
26.712000000000003,-0.469452
26.713,-0.498933
26.714,-0.690325
26.715000000000003,-0.075789
26.716,-0.273982
26.717,-0.47963
26.718000000000004,-0.26588
26.719,-0.400234
26.72,-0.562878
26.721000000000004,-0.444396
26.722,-0.173651
26.723000000000003,-0.528552
26.724000000000004,-0.828493
26.725,-0.422459
26.726000000000003,-0.35799
26.727000000000004,-0.33811
26.728,-0.278011
26.729000000000003,-0.517029
26.73,-0.591738
26.731,-0.45916
26.732000000000003,-0.334743
26.733,-0.216547
26.734,-0.066662
26.735000000000003,-0.462036
26.736,-0.33794
26.737,-0.443516
26.738000000000003,-0.136037
26.739,-0.089416
26.74,-0.374422
26.741000000000003,-0.426116
26.742,-0.395709
26.743,-0.348604
26.744000000000003,-0.492808
26.745,-0.013243
26.746,-0.510032
26.747000000000003,-0.178612
26.748,-0.404492
26.749,-0.032984
26.750000000000004,-0.308212
26.751,-0.199861
26.752,-0.392471
26.753000000000004,-0.45717
26.754,-0.296577
26.755000000000003,-0.385685
26.756000000000004,-0.598034
26.757,-0.459429
26.758000000000003,-0.144487
26.759000000000004,-0.382389
26.76,-0.551926
26.761000000000003,-0.421998
26.762,-0.241984
26.763,-0.423867
26.764000000000003,-0.294918
26.765,-0.554352
26.766,-0.574159
26.767000000000003,-0.503594
26.768,-0.326091
26.769,-0.254725
26.770000000000003,-0.439857
26.771,-0.665497
26.772,-0.537812
26.773000000000003,-0.396299
26.774,-0.404277
26.775,-0.057256
26.776000000000003,-0.156075
26.777,-0.853797
26.778,-0.620266
26.779000000000003,-0.476729
26.78,-0.834243
26.781,-0.550272
26.782000000000004,-0.639626
26.783,-0.635242
26.784,-0.077686
26.785000000000004,-0.38384
26.786,-0.384792
26.787000000000003,-0.184052
26.788000000000004,-0.465568
26.789,-0.968416
26.790000000000003,-0.177931
26.791000000000004,-0.45664
26.792,-0.654433
26.793000000000003,-0.614825
26.794,-0.503909
26.795,-0.394126
26.796000000000003,-0.222855
26.797,-0.440159
26.798,-0.29901
26.799000000000003,-0.285272
26.8,-0.532736
26.801,-0.531256
26.802000000000003,-0.61324
26.803,-0.273199
26.804,-0.559341
26.805000000000003,-0.335659
26.806,-0.280434
26.807,-0.654836
26.808000000000003,-0.251939
26.809,-0.333892
26.81,-0.391074
26.811000000000003,-0.408689
26.812,-0.432104
26.813,-0.41937
26.814000000000004,-0.743986
26.815,-0.434339
26.816000000000003,-0.506544
26.817000000000004,-0.420198
26.818,-0.55499
26.819000000000003,-0.508959
26.820000000000004,-0.437057
26.821,-0.550312
26.822000000000003,-0.503688
26.823000000000004,0.045578
26.824,-0.245074
26.825000000000003,-0.154221
26.826,-0.465994
26.827,-0.674309
26.828000000000003,-0.452399
26.829,-0.737285
26.83,-0.518504
26.831000000000003,-0.538628
26.832,-0.302686
26.833,-0.330731
26.834000000000003,-0.313366
26.835,-0.608416
26.836,-0.088455
26.837000000000003,-0.444543
26.838,-0.511409
26.839,-0.053473
26.840000000000003,-0.462333
26.841,-0.705174
26.842,-0.290902
26.843000000000004,-0.437714
26.844,-0.526096
26.845,-0.257059
26.846000000000004,-0.629025
26.847,-0.994916
26.848000000000003,-0.742235
26.849000000000004,0.074402
26.85,-0.321898
26.851000000000003,0.010976
26.852000000000004,-0.601107
26.853,-0.605671
26.854000000000003,-0.233935
26.855,-0.247599
26.856,0.056512
26.857000000000003,-0.256892
26.858,-0.339358
26.859,-0.125631
26.860000000000003,-0.912588
26.861,-0.37348
26.862,-0.321357
26.863000000000003,-0.546904
26.864,-0.623281
26.865,-0.345896
26.866000000000003,-0.304638
26.867,-0.643063
26.868,-0.485937
26.869000000000003,-0.411605
26.87,-0.588793
26.871,-0.643055
26.872000000000003,-0.574848
26.873,-0.464865
26.874,-0.356529
26.875000000000004,-0.789757
26.876,-0.180394
26.877,-0.253877
26.878000000000004,-0.528196
26.879,-0.648579
26.880000000000003,-0.574969
26.881000000000004,-0.541914
26.882,-0.354967
26.883000000000003,-0.480231
26.884000000000004,-0.323295
26.885,-0.65726
26.886000000000003,-0.525275
26.887,-0.050809
26.888,-0.143687
26.889000000000003,-0.18796
26.89,-0.503672
26.891,-0.778664
26.892000000000003,-0.094678
26.893,-0.551174
26.894,-0.08648
26.895000000000003,-0.530656
26.896,-0.328168
26.897,-0.200512
26.898000000000003,-0.150733
26.899,-0.399671
26.9,-0.505162
26.901000000000003,-0.602181
26.902,-0.014281
26.903,-0.450016
26.904000000000003,-0.22586
26.905,-0.469511
26.906,-0.518042
26.907000000000004,-0.30491
26.908,-0.169164
26.909,-0.416993
26.910000000000004,0.044695
26.911,-0.40529
26.912000000000003,-0.336897
26.913000000000004,-0.434239
26.914,-0.400039
26.915000000000003,-0.440046
26.916000000000004,-0.115949
26.917,-0.711494
26.918000000000003,-0.411684
26.919,-0.490503
26.92,-0.309692
26.921000000000003,-0.422926
26.922,-0.490994
26.923,-0.415608
26.924000000000003,-0.709166
26.925,-0.398753
26.926,-0.038626
26.927000000000003,-0.223986
26.928,-0.476846
26.929,-0.638607
26.930000000000003,-0.235862
26.931,-0.643761
26.932,-0.266755
26.933000000000003,-0.519598
26.934,-0.453741
26.935,-0.778651
26.936000000000003,-0.460618
26.937,-0.405057
26.938,-0.198107
26.939000000000004,-0.621782
26.94,-0.442876
26.941000000000003,-0.27725
26.942000000000004,-0.291645
26.943,-0.860149
26.944000000000003,-0.289359
26.945000000000004,-0.448185
26.946,-0.081378
26.947000000000003,-0.746559
26.948000000000004,-0.596303
26.949,-0.133694
26.950000000000003,-0.168159
26.951,-0.381002
26.952,-0.452081
26.953000000000003,-0.266048
26.954,-0.727046
26.955,-0.374172
26.956000000000003,-0.350746
26.957,-0.278886
26.958,-0.466912
26.959000000000003,-0.693837
26.96,-0.482256
26.961,-0.4431
26.962000000000003,-0.412867
26.963,-0.640773
26.964,-0.398764
26.965000000000003,-0.515381
26.966,-0.370486
26.967,-0.576702
26.968000000000004,-0.565644
26.969,-0.417286
26.97,-0.071483
26.971000000000004,-0.610806
26.972,-0.820849
26.973000000000003,-0.571417
26.974000000000004,-0.352632
26.975,-0.373759
26.976000000000003,-0.623252
26.977000000000004,-0.451479
26.978,-0.491485
26.979000000000003,-0.558129
26.980000000000004,-0.425569
26.981,-0.254195
26.982000000000003,-0.421515
26.983,-0.443868
26.984,-0.220715
26.985000000000003,-0.61369
26.986,-0.727178
26.987,-0.180847
26.988000000000003,-0.375691
26.989,-0.551546
26.99,-0.157059
26.991000000000003,-0.460321
26.992,-0.561928
26.993,-0.413226
26.994000000000003,-0.195401
26.995,-0.515675
26.996,-0.286838
26.997000000000003,-0.310229
26.998,-0.145706
26.999,-0.452091
27.000000000000004,-0.458854
27.001,-0.333018
27.002,-0.469395
27.003000000000004,-0.451269
27.004,-0.076852
27.005000000000003,-0.25762
27.006000000000004,-0.747767
27.007,-0.493427
27.008000000000003,-0.653528
27.009000000000004,-0.220029
27.01,-0.758822
27.011000000000003,-0.247965
27.012,-0.191497
27.013,-0.182561
27.014000000000003,-0.667723
27.015,-0.330901
27.016,-0.715466
27.017000000000003,-0.402348
27.018,-0.492145
27.019,-0.200565
27.020000000000003,-0.322537
27.021,-0.582311
27.022,-0.407423
27.023000000000003,-0.518964
27.024,-0.078559
27.025,-0.409633
27.026000000000003,-0.724622
27.027,-0.496126
27.028,-0.438571
27.029000000000003,-0.491388
27.03,-0.77465
27.031,-0.127522
27.032000000000004,-0.056397
27.033,-0.377955
27.034,-0.546403
27.035000000000004,-0.627344
27.036,-0.257898
27.037000000000003,-0.654962
27.038000000000004,-0.430685
27.039,-0.574137
27.040000000000003,-0.714704
27.041000000000004,-0.841988
27.042,-0.2693
27.043000000000003,-0.399849
27.044,-0.719316
27.045,-0.375458
27.046000000000003,-0.633797
27.047,-0.457604
27.048,-0.279675
27.049000000000003,-0.281271
27.05,-0.910266
27.051,-0.563647
27.052000000000003,-0.504212
27.053,-0.272425
27.054,-0.822584
27.055000000000003,-0.334535
27.056,-0.314048
27.057,-0.059175
27.058000000000003,-0.491531
27.059,-0.558545
27.06,-0.299665
27.061000000000003,-0.692974
27.062,-0.55979
27.063,-0.654228
27.064000000000004,-0.225752
27.065,-0.141575
27.066000000000003,-0.532495
27.067000000000004,-0.429856
27.068,-0.250117
27.069000000000003,-0.569819
27.070000000000004,-0.553872
27.071,-0.268409
27.072000000000003,-0.364926
27.073000000000004,-0.345903
27.074,-0.119861
27.075000000000003,-0.123643
27.076,-0.570374
27.077,-0.37202
27.078000000000003,-0.221684
27.079,-0.191216
27.08,-0.42
27.081000000000003,-0.45342
27.082,-0.38069
27.083,-0.35871
27.084000000000003,-0.805936
27.085,-0.289305
27.086,-0.658192
27.087000000000003,-0.285296
27.088,-0.286112
27.089,-0.592185
27.090000000000003,-0.735054
27.091,-0.481365
27.092,-0.188978
27.093000000000004,-0.353938
27.094,-0.347775
27.095,-0.379797
27.096000000000004,-0.777452
27.097,-0.930587
27.098000000000003,-0.701253
27.099000000000004,-0.740407
27.1,-0.581923
27.101000000000003,-0.069284
27.102000000000004,-0.721689
27.103,-0.307617
27.104000000000003,-0.173791
27.105000000000004,-0.416775
27.106,-0.524687
27.107000000000003,-0.209047
27.108,-0.306132
27.109,-0.316959
27.110000000000003,-0.295691
27.111,-0.631082
27.112,-0.241841
27.113000000000003,-0.64513
27.114,-0.816866
27.115,-0.651713
27.116000000000003,-0.253272
27.117,-0.529102
27.118,-0.286119
27.119000000000003,-0.363579
27.12,-0.603787
27.121,-0.532229
27.122000000000003,-0.79286
27.123,-0.254478
27.124,-0.387323
27.125000000000004,-0.557164
27.126,-0.647856
27.127,-0.393269
27.128000000000004,-0.254772
27.129,-0.500433
27.130000000000003,-0.321466
27.131000000000004,-0.352475
27.132,-0.722707
27.133000000000003,-0.606919
27.134000000000004,-0.2773
27.135,-0.77468
27.136000000000003,-0.600787
27.137,-0.568163
27.138,-0.590638
27.139000000000003,-0.119242
27.14,-0.658145
27.141,-0.613438
27.142000000000003,-0.487235
27.143,-0.364329
27.144,-0.557596
27.145000000000003,-0.148846
27.146,-0.250068
27.147,-0.315638
27.148000000000003,-0.458502
27.149,-0.326543
27.15,-0.148583
27.151000000000003,-0.301328
27.152,-0.592812
27.153,-0.541829
27.154000000000003,-0.38069
27.155,-0.508877
27.156,-0.579589
27.157000000000004,-0.141605
27.158,-0.59161
27.159,-0.433137
27.160000000000004,-0.095353
27.161,-0.492945
27.162000000000003,-0.859512
27.163000000000004,-0.58112
27.164,-0.484264
27.165000000000003,-0.289335
27.166000000000004,-0.599667
27.167,-0.683492
27.168000000000003,-0.671035
27.169,-0.521732
27.17,-0.366114
27.171000000000003,-0.299809
27.172,-0.159457
27.173,-0.27227
27.174000000000003,-0.330637
27.175,-0.321805
27.176,-0.499609
27.177000000000003,-0.79236
27.178,-0.599757
27.179,-0.61863
27.180000000000003,-0.467023
27.181,-0.553924
27.182,-0.448569
27.183000000000003,0.073489
27.184,-0.856223
27.185,-0.251815
27.186000000000003,-0.682571
27.187,-0.290935
27.188,-0.260116
27.189000000000004,-0.574849
27.19,-0.599691
27.191000000000003,-0.239573
27.192000000000004,-0.766666
27.193,-0.440664
27.194000000000003,-0.502616
27.195000000000004,-0.531169
27.196,-0.520749
27.197000000000003,-0.615213
27.198000000000004,-0.548703
27.199,-0.268543
27.200000000000003,-0.446949
27.201,-0.543278
27.202,-0.278866
27.203000000000003,-0.737923
27.204,-0.368016
27.205,-0.26555
27.206000000000003,-0.471355
27.207,-0.092775
27.208,-0.543435
27.209000000000003,-0.534767
27.21,-0.395392
27.211,-0.269999
27.212000000000003,-0.224746
27.213,-0.359852
27.214,-0.022241
27.215000000000003,-0.554714
27.216,-0.191261
27.217,-0.345443
27.218000000000004,-0.36424
27.219,-0.417133
27.22,0.113838
27.221000000000004,-0.360287
27.222,-0.57814
27.223000000000003,-0.144431
27.224000000000004,-0.792496
27.225,-0.488854
27.226000000000003,-0.656804
27.227000000000004,-0.606299
27.228,-0.163116
27.229000000000003,-0.137378
27.230000000000004,-0.556764
27.231,-0.225503
27.232000000000003,-0.264136
27.233,-0.391387
27.234,-0.366656
27.235000000000003,-0.452941
27.236,-0.197444
27.237,-0.189073
27.238000000000003,-0.403764
27.239,-0.642766
27.24,-0.593197
27.241000000000003,-0.863926
27.242,-0.283684
27.243,-0.4636
27.244000000000003,-0.686034
27.245,-0.245347
27.246,-0.460426
27.247000000000003,-0.53079
27.248,-0.268855
27.249,-0.310879
27.250000000000004,-0.652529
27.251,-0.802543
27.252,-0.469917
27.253000000000004,-0.422543
27.254,-0.679678
27.255000000000003,-0.429231
27.256000000000004,-0.170519
27.257,-0.535599
27.258000000000003,-0.718762
27.259000000000004,0.096871
27.26,-0.25166
27.261000000000003,-0.06685
27.262,-0.531328
27.263,-0.505998
27.264000000000003,-0.766681
27.265,-0.780737
27.266,-0.361815
27.267000000000003,-0.538039
27.268,-0.47269
27.269,-0.59042
27.270000000000003,-0.289313
27.271,-0.092292
27.272,-0.594016
27.273000000000003,-0.679367
27.274,-0.502118
27.275,-0.081147
27.276000000000003,-0.524429
27.277,-0.510719
27.278,-0.614467
27.279000000000003,-0.759673
27.28,-0.895543
27.281,-0.285258
27.282000000000004,-0.774227
27.283,-1.024966
27.284,-0.425316
27.285000000000004,-0.335475
27.286,-0.255794
27.287000000000003,-0.404314
27.288000000000004,-0.936659
27.289,-0.64173
27.290000000000003,-0.602749
27.291000000000004,-0.89538
27.292,-0.452813
27.293000000000003,-0.363885
27.294,-0.506663
27.295,-0.090545
27.296000000000003,-0.635303
27.297,-0.348781
27.298,-0.220346
27.299000000000003,-0.34022
27.3,0.009107
27.301,-0.641636
27.302000000000003,-0.666025
27.303,-0.365408
27.304,-0.765026
27.305000000000003,-0.644198
27.306,-0.581515
27.307,-0.350015
27.308000000000003,-0.54322
27.309,-0.375597
27.31,-0.669482
27.311000000000003,-0.472687
27.312,-0.3041
27.313,-0.768513
27.314000000000004,-0.369451
27.315,-1.017922
27.316000000000003,-0.379916
27.317000000000004,-0.559521
27.318,-0.447299
27.319000000000003,-0.400033
27.320000000000004,-0.705678
27.321,-0.529982
27.322000000000003,-0.223694
27.323000000000004,-0.200884
27.324,-0.572172
27.325000000000003,-0.382783
27.326,-0.004186
27.327,-0.380414
27.328000000000003,-0.228565
27.329,-0.480865
27.33,-0.359396
27.331000000000003,-0.396849
27.332,-0.407661
27.333,-0.470698
27.334000000000003,-0.125167
27.335,-0.582853
27.336,-0.47597
27.337000000000003,-0.430861
27.338,-0.392234
27.339,-0.525984
27.340000000000003,-0.481994
27.341,-0.401036
27.342,-0.504986
27.343000000000004,-0.663723
27.344,-0.592988
27.345,-0.555898
27.346000000000004,-0.357045
27.347,-0.289252
27.348000000000003,-0.48514
27.349000000000004,-0.537968
27.35,-0.660191
27.351000000000003,-0.294843
27.352000000000004,-0.521243
27.353,-0.263614
27.354000000000003,-0.589019
27.355000000000004,-0.789637
27.356,-0.626035
27.357000000000003,-0.234895
27.358,-0.354878
27.359,-0.201722
27.360000000000003,-0.501868
27.361,-0.56148
27.362,-0.738689
27.363000000000003,-0.428396
27.364,-0.455685
27.365,-0.574645
27.366000000000003,-0.517559
27.367,-0.301389
27.368,-0.726908
27.369000000000003,-0.594341
27.37,-0.329546
27.371,-0.27412
27.372000000000003,-0.345567
27.373,-0.382238
27.374,-0.32797
27.375000000000004,-0.14586
27.376,-0.432959
27.377,-0.625044
27.378000000000004,-0.834978
27.379,-0.225955
27.380000000000003,-0.375305
27.381000000000004,-0.434979
27.382,-0.144935
27.383000000000003,-0.229513
27.384000000000004,-0.573708
27.385,-0.563568
27.386000000000003,-0.570122
27.387000000000004,-0.456354
27.388,-0.288529
27.389000000000003,-0.549384
27.39,-0.427131
27.391,-0.567628
27.392000000000003,-0.243613
27.393,-0.176236
27.394,-0.541166
27.395000000000003,-0.217553
27.396,-0.655315
27.397,-0.319786
27.398000000000003,-0.52685
27.399,-0.767708
27.4,-0.324612
27.401000000000003,0.019997
27.402,-0.562658
27.403,-0.538107
27.404000000000003,-0.616618
27.405,-0.781315
27.406,-0.80201
27.407000000000004,-0.455992
27.408,-0.624119
27.409,-0.686573
27.410000000000004,-0.394021
27.411,0.086125
27.412000000000003,-0.278088
27.413000000000004,-0.457139
27.414,-0.236306
27.415000000000003,-0.650536
27.416000000000004,-0.63281
27.417,-0.340623
27.418000000000003,-0.459241
27.419,-0.222909
27.42,-0.413005
27.421000000000003,-0.412354
27.422,-0.332445
27.423,-0.623183
27.424000000000003,-0.258484
27.425,-0.366834
27.426,-0.914224
27.427000000000003,-0.218514
27.428,-0.595259
27.429,-0.314999
27.430000000000003,-0.641167
27.431,-0.613956
27.432,-0.631856
27.433000000000003,-0.336244
27.434,-0.201288
27.435,-0.46622
