t,h,w,c
0.0787878787878788,1.1533440306022509e-05,5.962864626982927e-07,7.772456853150997e-17
0.0787978797879788,1.153344030605113e-05,5.962864627177718e-07,7.772456853150997e-17
0.07880788078807881,1.1533440306080229e-05,5.962864627225689e-07,7.772456853150997e-17
0.07881788178817882,1.1533440306052645e-05,5.962864627660161e-07,7.772456853150997e-17
0.07882788278827883,1.1533440306037818e-05,5.962864627908545e-07,7.772456853150997e-17
0.07883788378837885,1.1533440306034882e-05,5.96286462804041e-07,7.772456853150997e-17
0.07884788478847884,1.1533440306001912e-05,5.962864628300834e-07,7.772456853150997e-17
0.07885788578857886,1.1533440306065257e-05,5.962864628254853e-07,7.772456853150997e-17
0.07886788678867887,1.1533440306085342e-05,5.962864628359874e-07,7.772456853150997e-17
0.07887788778877888,1.1533440306102831e-05,5.962864628645e-07,7.772456853150997e-17
0.0788878887888789,1.1533440306122818e-05,5.962864628734903e-07,7.772456853150997e-17
0.0788978897889789,1.1533440306105171e-05,5.9628646287439e-07,7.772456853150997e-17
0.07890789078907891,1.1533440306115242e-05,5.96286462858379e-07,7.772456853150997e-17
0.07891789178917892,1.1533440306125427e-05,5.962864628500658e-07,7.772456853150997e-17
0.07892789278927893,1.1533440306160252e-05,5.962864628490165e-07,7.772456853150997e-17
0.07893789378937895,1.1533440306176245e-05,5.962864628764077e-07,7.772456853150997e-17
0.07894789478947895,1.1533440306188871e-05,5.96286462887943e-07,7.772456853150997e-17
0.07895789578957896,1.1533440306167262e-05,5.962864629154697e-07,7.772456853150997e-17
0.07896789678967897,1.1533440306206447e-05,5.962864629074923e-07,7.772456853150997e-17
0.07897789778977898,1.1533440306220125e-05,5.962864629245757e-07,7.772456853150997e-17
0.078987898789879,1.1533440306173293e-05,5.962864629484329e-07,7.772456853150997e-17
0.078997899789979,1.1533440306212598e-05,5.962864630229505e-07,7.772456853150997e-17
0.07900790079007901,1.1533440306234735e-05,5.962864630559093e-07,7.772456853150997e-17
0.07901790179017902,1.1533440306262948e-05,5.962864630812969e-07,7.772456853150997e-17
0.07902790279027903,1.153344030631367e-05,5.962864630669923e-07,7.772456853150997e-17
0.07903790379037905,1.1533440306301318e-05,5.962864630744024e-07,7.772456853150997e-17
0.07904790479047905,1.1533440306324493e-05,5.962864630599024e-07,7.772456853150997e-17
0.07905790579057906,1.1533440306370565e-05,5.962864630961275e-07,7.772456853150997e-17
0.07906790679067907,1.1533440306400763e-05,5.962864630827855e-07,7.772456853150997e-17
0.07907790779077908,1.1533440306456186e-05,5.962864631070519e-07,7.772456853150997e-17
