f,S
118.666666666667,5.0991724895254696e-05
119.333333333333,5.0944063269879996e-05
120.0,5.089622448301023e-05
120.666666666667,5.084820978457952e-05
121.333333333333,5.080002042528262e-05
122.0,5.0751657656626554e-05
122.666666666667,5.070312273074113e-05
123.333333333333,5.065441690037941e-05
124.0,5.0605541418832355e-05
124.666666666667,5.055649753984401e-05
125.333333333333,5.05072865176123e-05
126.0,5.0457909606619614e-05
126.666666666667,5.040836806163439e-05
127.333333333333,5.0358663137644604e-05
128.0,5.030879608974107e-05
128.666666666667,5.0258768173102675e-05
129.333333333333,5.0208580642947885e-05
130.0,5.015823475438568e-05
130.666666666667,5.010773176241867e-05
131.333333333333,5.005707292187887e-05
132.0,5.0006259487313915e-05
132.666666666667,4.9955292713007375e-05
133.333333333333,4.990417385283243e-05
134.0,4.9852904160206385e-05
134.666666666667,4.980148488811153e-05
135.333333333333,4.974991728890092e-05
136.0,4.969820261432023e-05
136.666666666667,4.9646342115414034e-05
137.333333333333,4.959433704258047e-05
138.0,4.954218864528127e-05
138.666666666667,4.948989817219603e-05
139.333333333333,4.94374668710483e-05
140.0,4.938489598859618e-05
140.666666666667,4.9332186770557856e-05
141.333333333333,4.927934046152158e-05
142.0,4.922635830498574e-05
142.666666666667,4.917324154317253e-05
143.333333333333,4.911999141708493e-05
144.0,4.9066609166370125e-05
144.666666666667,4.9013096029312574e-05
145.333333333333,4.895945324277891e-05
146.0,4.890568204209959e-05
146.666666666667,4.8851783661110935e-05
147.333333333333,4.8797759332037596e-05
148.0,4.8743610285439735e-05
148.666666666667,4.868933775020808e-05
149.333333333333,4.863494295346421e-05
150.0,4.858042712050914e-05
150.666666666667,4.8525791474819495e-05
151.333333333333,4.847103723794955e-05
152.0,4.8416165629496906e-05
152.666666666667,4.836117786705282e-05
153.333333333333,4.83060751661686e-05
154.0,4.8250858740260196e-05
154.666666666667,4.8195529800622286e-05
155.333333333333,4.8140089556333896e-05
156.0,4.8084539214226745e-05
156.666666666667,4.8028879978869315e-05
157.333333333333,4.797311305242817e-05
158.0,4.791723963473013e-05
158.666666666667,4.786126092318592e-05
159.333333333333,4.7805178112669064e-05
160.0,4.774899239559396e-05
160.666666666667,4.769270496178043e-05
161.333333333333,4.76363169984713e-05
162.0,4.757982969019875e-05
162.666666666667,4.7523244218848166e-05
163.333333333333,4.746656176358574e-05
164.0,4.74097835007871e-05
164.666666666667,4.7352910603981755e-05
165.333333333333,4.7295944243872796e-05
166.0,4.723888558825217e-05
166.666666666667,4.7181735802020876e-05
167.333333333333,4.7124496047046075e-05
168.0,4.7067167482212074e-05
168.666666666667,4.700975126335274e-05
169.333333333333,4.695224854321417e-05
170.0,4.6894660471417915e-05
170.666666666667,4.6836988194410046e-05
171.333333333333,4.677923285546926e-05
172.0,4.6721395594613005e-05
172.666666666667,4.666347754862108e-05
173.333333333333,4.660547985092855e-05
174.0,4.654740363169352e-05
174.666666666667,4.648925001767665e-05
175.333333333333,4.643102013223735e-05
176.0,4.637271509528714e-05
176.666666666667,4.6314336023286484e-05
177.333333333333,4.6255884029213226e-05
178.0,4.619736022251727e-05
178.666666666667,4.613876570906181e-05
179.333333333333,4.608010159113611e-05
180.0,4.602136896742599e-05
180.666666666667,4.5962568932956374e-05
181.333333333333,4.5903702579091155e-05
182.0,4.584477099347691e-05
182.666666666667,4.578577526001556e-05
183.333333333333,4.5726716458893205e-05
184.0,4.56675956664835e-05
184.666666666667,4.5608413955349594e-05
185.333333333333,4.5549172394232306e-05
186.0,4.5489872048010955e-05
186.666666666667,4.5430513977651134e-05
187.333333333333,4.5371099240249404e-05
188.0,4.531162888895422e-05
188.666666666667,4.5252103972915455e-05
189.333333333333,4.519252553737101e-05
190.0,4.513289462351482e-05
190.666666666667,4.507321226852965e-05
191.333333333333,4.5013479505538334e-05
192.0,4.495369736360988e-05
192.666666666667,4.489386686772521e-05
193.333333333333,4.4833989038757003e-05
194.0,4.4774064893436614e-05
194.666666666667,4.471409544437494e-05
195.333333333333,4.465408169999007e-05
196.0,4.459402466454225e-05
196.666666666667,4.45339253380627e-05
197.333333333333,4.447378471634958e-05
198.0,4.441360379105627e-05
198.666666666667,4.4353383549463674e-05
199.333333333333,4.429312497463552e-05
200.0,4.42328290453888e-05
200.666666666667,4.4172496736173824e-05
201.333333333333,4.4112129017137855e-05
202.0,4.405172685414924e-05
202.666666666667,4.39912912086793e-05
203.333333333333,4.393082303785365e-05
204.0,4.387032329442581e-05
204.666666666667,4.380979292676428e-05
205.333333333333,4.374923287886554e-05
206.0,4.368864409026522e-05
206.666666666667,4.362802749612854e-05
207.333333333333,4.356738402716239e-05
208.0,4.3506714609642565e-05
208.666666666667,4.344602016536527e-05
209.333333333333,4.338530161168751e-05
210.0,4.3324559861479375e-05
210.666666666667,4.32637958231398e-05
211.333333333333,4.320301040058732e-05
212.0,4.314220449320163e-05
212.666666666667,4.308137899586529e-05
213.333333333333,4.302053479896801e-05
214.0,4.295967278834947e-05
214.666666666667,4.28987938453171e-05
215.333333333333,4.283789884666365e-05
216.0,4.277698866462381e-05
216.666666666667,4.2716064166856096e-05
217.333333333333,4.265512621649807e-05
218.0,4.259417567211206e-05
218.666666666667,4.2533213387668166e-05
219.333333333333,4.247224021261202e-05
220.0,4.2411256991775826e-05
220.666666666667,4.23502645654226e-05
221.333333333333,4.2289263769230403e-05
222.0,4.2228255434288904e-05
222.666666666667,4.216724038709637e-05
223.333333333333,4.2106219449556894e-05
224.0,4.2045193438966235e-05
224.666666666667,4.198416316805686e-05
225.333333333333,4.192312944492537e-05
226.0,4.186209307306662e-05
226.666666666667,4.18010548514191e-05
227.333333333333,4.1740015574258934e-05
228.0,4.1678976031292785e-05
228.666666666667,4.1617937007622485e-05
229.333333333333,4.1556899283710554e-05
230.0,4.149586363544989e-05
230.666666666667,4.143483083414105e-05
231.333333333333,4.137380164644735e-05
232.0,4.131277683445344e-05
232.666666666667,4.12517571556325e-05
233.333333333333,4.119074336287071e-05
234.0,4.1129736204424116e-05
234.666666666667,4.106873642402257e-05
235.333333333333,4.100774476074804e-05
236.0,4.094676194910539e-05
236.666666666667,4.088578871902528e-05
237.333333333333,4.0824825795845206e-05
238.0,4.076387390035759e-05
238.666666666667,4.0702933748713845e-05
239.333333333333,4.064200605256155e-05
240.0,4.0581091518960104e-05
240.666666666667,4.0520190850396635e-05
241.333333333333,4.0459304744801964e-05
242.0,4.039843389557747e-05
242.666666666667,4.033757899155676e-05
243.333333333333,4.0276740717033234e-05
244.0,4.0215919751808996e-05
244.666666666667,4.015511677109285e-05
245.333333333333,4.0094332445603916e-05
246.0,4.003356744156705e-05
246.666666666667,3.9972822420665914e-05
247.333333333333,3.991209804007172e-05
248.0,3.9851394952514e-05
248.666666666667,3.979071380618167e-05
249.333333333333,3.973005524482607e-05
250.0,3.9669419907673746e-05
250.666666666667,3.960880842955022e-05
251.333333333333,3.954822144079341e-05
252.0,3.9487659567283267e-05
252.666666666667,3.9427123430481595e-05
253.333333333333,3.93666136473992e-05
254.0,3.93061308306566e-05
254.666666666667,3.9245675588420874e-05
255.333333333333,3.918524852451792e-05
256.0,3.912485023829823e-05
256.666666666667,3.906448132480033e-05
257.333333333333,3.900414237466832e-05
258.0,3.894383397415207e-05
258.666666666667,3.888355670519854e-05
259.333333333333,3.8823311145360884e-05
260.0,3.876309786789987e-05
260.666666666667,3.8702917441744045e-05
261.333333333333,3.864277043149079e-05
262.0,3.85826573974672e-05
262.666666666667,3.8522578895681494e-05
263.333333333333,3.846253547790372e-05
264.0,3.840252769158822e-05
264.666666666667,3.8342556079993684e-05
265.333333333333,3.828262118207685e-05
266.0,3.822272353259287e-05
266.666666666667,3.816286366206808e-05
267.333333333333,3.810304209687036e-05
268.0,3.804325935908561e-05
268.666666666667,3.7983515966695e-05
269.333333333333,3.792381243346173e-05
270.0,3.7864149269020845e-05
270.666666666667,3.7804526978834484e-05
271.333333333333,3.774494606429064e-05
272.0,3.7685407022582856e-05
272.666666666667,3.762591034685662e-05
273.333333333333,3.75664565261465e-05
274.0,3.7507046045399215e-05
274.666666666667,3.744767938551529e-05
275.333333333333,3.738835702333438e-05
276.0,3.732907943164919e-05
276.666666666667,3.726984707926562e-05
277.333333333333,3.7210660430933104e-05
278.0,3.7151519947423675e-05
278.666666666667,3.7092426085536635e-05
