t,x
21.993,0.227588
21.994000000000003,-0.002966
21.995,0.245914
21.996,0.0495
21.997000000000003,0.20667
21.998,0.094763
21.999,-0.113832
22.000000000000004,0.072514
22.001,-0.430166
22.002,0.101876
22.003,0.130015
22.004,-0.104879
22.005000000000003,-0.152209
22.006,-0.01076
22.007,-0.082522
22.008000000000003,0.186793
22.009,0.137105
22.01,0.174907
22.011000000000003,0.053991
22.012,-0.089571
22.013,-0.15324
22.014000000000003,0.026118
22.015,-0.277351
22.016,0.191572
22.017000000000003,-0.067344
22.018,-0.025333
22.019,0.128802
22.020000000000003,-0.159732
22.021,0.07943
22.022,0.209953
22.023000000000003,0.38395
22.024,-0.048977
22.025,-0.162761
22.026000000000003,0.119956
22.027,0.018857
22.028,0.155051
22.029000000000003,-0.024141
22.03,0.135146
22.031,-0.159971
22.032,-0.295705
22.033,-0.29025
22.034,0.164664
22.035,0.135475
22.036,0.210965
22.037000000000003,-0.107862
22.038,0.450378
22.039,0.266882
22.040000000000003,0.025261
22.041,-0.011268
22.042,-0.158112
22.043000000000003,0.256982
22.044,-0.001168
22.045,-0.306174
22.046000000000003,0.029306
22.047,0.528083
22.048,-0.053792
22.049000000000003,-0.028442
22.05,-0.290137
22.051,-0.056383
22.052000000000003,0.301441
22.053,-0.192841
22.054,-0.185902
22.055000000000003,0.234477
22.056,-0.111891
22.057,0.222475
22.058000000000003,0.079796
22.059,0.023375
22.06,0.16759
22.061000000000003,0.321247
22.062,0.261217
22.063,0.407157
22.064,0.182109
22.065,0.182455
22.066000000000003,0.044633
22.067,-0.025717
22.068,-0.114353
22.069000000000003,2.5e-05
22.07,0.211568
22.071,0.019878
22.072000000000003,-0.054024
22.073,0.064664
22.074,-0.260749
22.075000000000003,0.23389
22.076,0.01051
22.077,0.166928
22.078000000000003,-0.240622
22.079,0.2278
22.08,0.364967
22.081000000000003,-0.292292
22.082,0.034129
22.083,-0.234976
22.084000000000003,0.133676
22.085,0.403684
22.086,0.300247
22.087000000000003,0.004747
22.088,-0.020206
22.089,0.457056
22.090000000000003,-0.146016
22.091,0.007879
22.092,0.17424
22.093000000000004,0.292275
22.094,0.159964
22.095,0.393584
22.096,-0.09165
22.097,-0.019584
22.098000000000003,-0.042864
22.099,0.002588
22.1,0.22335
22.101000000000003,0.000807
22.102,0.333752
22.103,-0.045749
22.104000000000003,-0.062529
22.105,0.141069
22.106,-0.297201
22.107000000000003,0.279321
22.108,-0.171489
22.109,0.221484
22.110000000000003,0.058515
22.111,0.19957
22.112,0.243859
22.113000000000003,0.258734
22.114,0.108728
22.115,-0.334621
22.116000000000003,0.037536
22.117,-0.213053
22.118,0.233059
22.119000000000003,0.078475
22.12,0.069967
22.121,0.159359
22.122000000000003,-0.253498
22.123,-0.034547
22.124,0.096814
22.125000000000004,-0.089646
22.126,0.184515
22.127,-0.048482
22.128,0.122506
22.129,-0.054161
22.130000000000003,0.136098
22.131,-0.039206
22.132,0.002787
22.133000000000003,0.239811
22.134,-0.070953
22.135,-0.217983
22.136000000000003,0.229327
22.137,0.038328
22.138,-0.058097
22.139000000000003,0.123997
22.14,0.224024
22.141,-0.142695
22.142000000000003,-0.158853
22.143,-0.057812
22.144,-0.031059
22.145000000000003,-0.063032
22.146,0.070085
22.147,-0.019694
22.148000000000003,-0.102878
22.149,0.126021
22.15,0.172752
22.151000000000003,0.455418
22.152,-0.011734
22.153,-0.028088
22.154000000000003,-0.239118
22.155,-0.121577
22.156,0.102461
22.157000000000004,0.133
22.158,0.038527
22.159,0.333351
22.16,0.098838
22.161,0.060471
22.162000000000003,0.075607
22.163,-0.062587
22.164,0.207487
22.165000000000003,-0.098834
22.166,0.485791
22.167,0.342668
22.168000000000003,-0.113682
22.169,0.082316
22.17,-0.17178
22.171000000000003,0.167132
22.172,0.285188
22.173,0.191682
22.174000000000003,-0.176939
22.175,0.189877
22.176,-0.011001
22.177000000000003,-0.027024
22.178,-0.017083
22.179,0.145806
22.180000000000003,0.01236
22.181,0.299239
22.182,-0.064285
22.183000000000003,0.107735
22.184,-0.091387
22.185,-0.333892
22.186000000000003,0.046479
22.187,0.450544
22.188,0.434733
22.189,-0.125416
22.19,-0.081145
22.191000000000003,0.020087
22.192,0.279167
22.193,-0.085452
22.194000000000003,0.019002
22.195,0.055
22.196,0.340181
22.197000000000003,0.030242
22.198,-0.055273
22.199,0.193971
22.200000000000003,0.020498
22.201,0.11913
22.202,-0.009665
22.203000000000003,-0.019055
22.204,-0.025858
22.205,-0.031521
22.206000000000003,-0.083717
22.207,0.046189
22.208,0.018348
22.209000000000003,0.003486
22.21,0.389082
22.211,0.330862
22.212000000000003,-0.218643
22.213,-0.41037
22.214,0.194599
22.215000000000003,-0.224269
22.216,0.150008
22.217,-0.452134
22.218000000000004,-0.104043
22.219,0.240768
22.22,-0.014815
22.221,0.00656
22.222,-0.009822
22.223000000000003,0.217204
22.224,0.129177
22.225,0.056572
22.226000000000003,0.265028
22.227,-0.020886
22.228,0.247907
22.229000000000003,0.143281
22.23,0.090379
22.231,-0.118734
22.232000000000003,-0.24369
22.233,-0.43387
22.234,0.156207
22.235000000000003,0.314511
22.236,0.006536
22.237,-0.088545
22.238000000000003,-0.095895
22.239,0.284221
22.24,0.078721
22.241000000000003,-0.189831
22.242,-0.081474
22.243,-0.309657
22.244000000000003,-0.084166
22.245,-0.186109
22.246,0.000852
22.247000000000003,0.443354
22.248,0.051254
22.249,-0.195098
22.250000000000004,-0.063317
22.251,0.289634
22.252,0.077322
22.253,-0.013168
22.254,0.13881
22.255000000000003,-0.13583
22.256,-0.246121
22.257,-0.14456
22.258000000000003,0.245159
22.259,0.064698
22.26,0.562212
22.261000000000003,-0.034665
22.262,-0.068602
22.263,0.271952
22.264000000000003,-0.27731
22.265,-0.211858
22.266,-0.129126
22.267000000000003,-0.134626
22.268,-0.066387
22.269,-0.132684
22.270000000000003,0.182902
22.271,0.320924
22.272,0.228525
22.273000000000003,-0.076997
22.274,-0.100318
22.275,0.32121
22.276000000000003,-0.098983
22.277,0.304796
22.278,-0.061699
22.279000000000003,0.064725
22.28,0.333429
22.281,-0.034825
22.282000000000004,0.213751
22.283,0.081207
22.284,0.138825
22.285,0.356278
22.286,0.243825
22.287000000000003,-0.097532
22.288,0.089706
22.289,0.175623
22.290000000000003,0.002682
22.291,0.209319
22.292,-0.258037
22.293000000000003,0.025637
22.294,0.152756
22.295,-0.32021
22.296000000000003,0.151266
22.297,0.461688
22.298,0.381891
22.299000000000003,-0.333613
22.3,0.05904
22.301,0.097214
22.302000000000003,0.235133
22.303,0.065656
22.304,0.161976
22.305000000000003,0.339011
22.306,0.328434
22.307,-0.177777
22.308000000000003,-0.160017
22.309,0.141934
22.31,-0.191004
22.311000000000003,0.168474
22.312,-0.053754
22.313,-0.046982
22.314,0.342574
22.315,0.283589
22.316000000000003,-0.198892
22.317,-0.045058
22.318,-0.098826
22.319000000000003,-0.160943
22.32,0.027434
22.321,0.175193
22.322000000000003,-0.067152
22.323,0.268747
22.324,0.278309
22.325000000000003,0.110726
22.326,0.052087
22.327,-0.162002
22.328000000000003,0.35851
22.329,-0.303512
22.33,-0.08651
22.331000000000003,0.001776
22.332,0.313877
22.333,0.034176
22.334000000000003,-0.12512
22.335,0.175384
22.336,-0.306837
22.337000000000003,-0.140538
22.338,0.296113
22.339,0.199722
22.340000000000003,-0.064766
22.341,0.016449
22.342,0.360024
22.343000000000004,0.072461
22.344,-0.21865
22.345,0.028091
22.346,-0.216813
22.347,-0.140059
22.348000000000003,-0.447085
22.349,-0.142691
22.35,0.093175
22.351000000000003,0.140388
22.352,-0.113788
22.353,0.073619
22.354000000000003,-0.135103
22.355,-0.475343
22.356,-0.34964
22.357000000000003,-0.119522
22.358,0.063085
22.359,0.139984
22.360000000000003,0.009235
22.361,-0.40367
22.362,-0.245606
22.363000000000003,0.110639
22.364,0.393368
22.365,0.169014
22.366000000000003,0.190161
22.367,0.192099
22.368,0.0559
22.369000000000003,0.107013
22.37,0.227021
22.371,0.199936
22.372000000000003,0.063398
22.373,0.030427
22.374,0.230022
22.375000000000004,-0.010388
22.376,0.058908
22.377,0.028983
22.378,0.058235
22.379,-0.148428
22.380000000000003,-0.067262
22.381,0.086034
22.382,0.011785
22.383000000000003,0.37108
22.384,0.324914
22.385,0.098262
22.386000000000003,0.124005
22.387,-0.301481
22.388,-0.006407
22.389000000000003,-0.215524
22.39,-0.038156
22.391,-0.085046
22.392000000000003,-0.259982
22.393,0.162927
22.394,-0.119195
22.395000000000003,0.183667
22.396,-0.053406
22.397,-0.10794
22.398000000000003,-0.125877
22.399,-0.352143
22.4,0.168365
22.401000000000003,0.171779
22.402,-0.051177
22.403,0.08018
22.404000000000003,0.193725
22.405,0.276654
22.406,0.11817
22.407000000000004,-0.042637
22.408,-0.327783
22.409,-0.226627
22.41,0.198213
22.411,0.226691
22.412000000000003,0.0441
22.413,-0.15964
22.414,0.14379
22.415000000000003,-0.112637
22.416,0.010688
22.417,-0.282889
22.418000000000003,0.017687
22.419,0.013169
22.42,-0.023465
22.421000000000003,0.266717
22.422,-0.030148
22.423,-0.136694
22.424000000000003,-0.074613
22.425,0.061009
22.426,0.153181
22.427000000000003,-0.233965
22.428,0.322697
22.429,0.170713
22.430000000000003,0.007283
22.431,0.126261
22.432,0.225349
22.433000000000003,0.222932
22.434,-0.30052
22.435,0.299408
22.436000000000003,-0.231708
22.437,-0.025015
22.438,0.250371
22.439000000000004,0.189244
22.44,0.032411
22.441000000000003,-0.159267
22.442,0.018227
22.443,0.16357
22.444000000000003,-0.010326
22.445,-0.154205
22.446,-0.309956
22.447000000000003,0.107592
22.448,0.097794
22.449,-0.226144
22.450000000000003,-0.331892
22.451,0.117954
22.452,0.001806
22.453000000000003,0.226928
22.454,-0.070864
22.455,0.147282
22.456000000000003,0.259528
22.457,0.067595
22.458,0.190195
22.459000000000003,-0.167107
22.46,-0.076206
22.461,0.283
22.462000000000003,-0.215412
22.463,-0.252591
22.464,0.016785
22.465000000000003,0.066515
22.466,0.162463
22.467,0.066049
22.468000000000004,0.023961
22.469,-0.131091
22.47,0.225262
22.471,-0.229495
22.472,-0.101089
22.473000000000003,0.174989
22.474,0.103774
22.475,-0.148301
22.476000000000003,0.023666
22.477,0.158783
22.478,0.209777
22.479000000000003,0.041869
22.48,-0.084445
22.481,0.009048
22.482000000000003,-0.033723
22.483,-0.121384
22.484,0.023407
22.485000000000003,0.205413
22.486,0.163707
22.487,-0.196241
22.488000000000003,-0.052537
22.489,-0.084225
22.49,-0.284486
22.491000000000003,0.012888
22.492,0.025076
22.493,-0.26352
22.494000000000003,-0.02541
22.495,0.023202
22.496,0.070184
22.497000000000003,0.098789
22.498,0.001591
22.499,0.040369
22.500000000000004,0.178901
22.501,-0.092384
22.502,0.316324
22.503,0.086992
22.504,-0.075342
22.505000000000003,-0.042238
22.506,0.095175
22.507,0.129994
22.508000000000003,-0.070769
22.509,0.115443
22.51,0.123711
22.511000000000003,0.210516
22.512,0.05582
22.513,0.423133
22.514000000000003,-0.489636
22.515,-0.038477
22.516,0.157635
22.517000000000003,0.219981
22.518,0.127259
22.519,0.254962
22.520000000000003,0.14765
22.521,0.296232
22.522,-0.084033
22.523000000000003,0.091701
22.524,-0.122817
22.525,0.050733
22.526000000000003,0.143299
22.527,-0.123768
22.528,0.105465
22.529000000000003,0.122285
22.53,0.217285
22.531,0.083198
22.532000000000004,-0.005173
22.533,-0.141696
22.534,0.196828
22.535,-0.027663
22.536,0.246978
22.537000000000003,0.084125
22.538,-0.070449
22.539,0.274391
22.540000000000003,0.209479
22.541,-0.180229
22.542,0.098702
22.543000000000003,0.13388
22.544,-0.208194
22.545,0.041239
22.546000000000003,-0.280488
22.547,0.009749
22.548,-0.177296
22.549000000000003,-0.119707
22.55,-0.152344
22.551,0.275813
22.552000000000003,0.182513
22.553,-0.005369
22.554,-0.025317
22.555000000000003,-0.027546
22.556,-0.091077
22.557,-0.000412
22.558000000000003,-0.071606
22.559,-0.071134
22.56,0.139033
22.561000000000003,0.065994
22.562,0.036546
22.563,0.325097
22.564000000000004,0.187762
22.565,-0.175661
22.566000000000003,-0.109523
22.567,-0.026252
22.568,0.166411
22.569000000000003,-0.038886
22.57,0.252917
22.571,0.139357
22.572000000000003,0.166812
22.573,0.219551
22.574,-0.037167
22.575000000000003,0.010407
22.576,-0.070451
22.577,0.302796
22.578000000000003,0.204985
22.579,0.118452
22.58,-0.047435
22.581000000000003,-0.284477
22.582,0.144407
22.583,-0.06315
22.584000000000003,-0.120618
22.585,0.030661
22.586,0.289875
22.587000000000003,0.342951
22.588,0.012359
22.589,-0.160264
22.590000000000003,0.090837
22.591,0.068004
22.592,0.259747
22.593000000000004,0.139921
22.594,-0.207094
22.595,-0.099582
22.596,-0.051091
22.597,0.137489
22.598000000000003,0.16981
22.599,-0.117492
22.6,-0.184741
22.601000000000003,-0.055651
22.602,-0.097829
22.603,-0.208023
22.604000000000003,0.082842
22.605,0.217211
22.606,0.105723
22.607000000000003,0.119549
22.608,-0.233118
22.609,0.030186
22.610000000000003,0.038689
22.611,0.315799
22.612,0.40014
22.613000000000003,0.226336
22.614,0.087908
22.615,-0.151632
22.616000000000003,-0.280488
22.617,0.221882
22.618,0.01584
22.619000000000003,-0.364871
22.62,0.125165
22.621,-0.277264
22.622000000000003,-0.238036
22.623,0.111482
22.624,-0.119937
22.625000000000004,0.062151
22.626,0.092338
22.627,-0.038958
22.628,0.146231
22.629,0.212414
22.630000000000003,-0.026858
22.631,-0.259806
22.632,0.281448
22.633000000000003,-0.038875
22.634,0.052194
22.635,-0.065169
22.636000000000003,-0.20274
22.637,0.263444
22.638,0.196656
22.639000000000003,-0.04439
22.64,-0.035166
22.641,-0.017398
22.642000000000003,0.10507
22.643,0.062703
22.644,0.187984
22.645000000000003,0.350266
22.646,0.11863
22.647,0.206894
22.648000000000003,-0.238977
22.649,0.227917
22.65,-0.131875
22.651000000000003,0.046983
22.652,-0.136314
22.653,0.085693
22.654000000000003,0.221723
22.655,0.136505
22.656,0.228671
22.657000000000004,0.202829
22.658,0.296382
22.659,-0.186264
22.66,0.263152
22.661,0.025477
22.662000000000003,0.362502
22.663,-0.116443
22.664,-0.191054
22.665000000000003,0.217468
22.666,-0.130495
22.667,0.105549
22.668000000000003,0.340066
22.669,-0.059111
22.67,0.051627
22.671000000000003,-0.075647
22.672,-0.142299
22.673,0.161759
22.674000000000003,-0.162294
22.675,-0.181167
22.676,0.031246
22.677000000000003,-0.021462
22.678,-0.274161
22.679,0.064962
22.680000000000003,0.022155
22.681,-0.07898
22.682,0.096133
22.683000000000003,-0.037371
22.684,0.09825
22.685,0.17901
22.686000000000003,0.107154
22.687,0.089819
22.688,0.11362
22.689000000000004,-0.089223
22.69,0.085988
22.691000000000003,-0.064621
22.692,-0.04422
22.693,0.018199
22.694000000000003,0.032015
22.695,0.079712
22.696,0.441093
22.697000000000003,-0.262171
22.698,-0.06581
22.699,-0.078836
22.700000000000003,0.304157
22.701,0.050371
22.702,0.439021
22.703000000000003,0.117884
22.704,-0.308197
22.705,0.187174
22.706000000000003,-0.294798
22.707,-0.157384
22.708,0.03671
22.709000000000003,-0.219256
22.71,0.254378
22.711,0.372666
22.712000000000003,0.028102
22.713,-0.156533
22.714,0.125588
22.715000000000003,0.079124
22.716,0.031126
22.717,0.205049
22.718000000000004,0.161254
22.719,0.125712
22.72,-0.2318
22.721,-0.275805
22.722,-0.160579
22.723000000000003,-0.099419
22.724,0.109613
22.725,0.134425
22.726000000000003,0.286896
22.727,0.059768
22.728,0.07838
22.729000000000003,-0.347004
22.73,0.159962
22.731,0.125159
22.732000000000003,0.165163
22.733,0.056835
22.734,0.03849
22.735000000000003,0.027339
22.736,0.111144
22.737,0.305033
22.738000000000003,-0.006
22.739,-0.103047
22.74,0.13475
22.741000000000003,-0.093516
22.742,-0.014832
22.743,0.086904
22.744000000000003,0.429743
22.745,0.270569
22.746,0.294764
22.747000000000003,-0.00898
22.748,-0.04319
22.749,-0.016335
22.750000000000004,0.268168
22.751,-0.109866
22.752,-0.186976
22.753,0.164327
22.754,0.044954
22.755000000000003,0.128025
22.756,0.134622
22.757,-0.077089
22.758000000000003,-0.062933
22.759,-0.063467
22.76,-0.018307
22.761000000000003,0.040609
22.762,0.019237
22.763,0.216842
22.764000000000003,0.031549
22.765,0.15286
22.766,-0.019859
22.767000000000003,0.09003
22.768,0.091636
22.769,0.200878
22.770000000000003,-0.243575
22.771,0.128177
22.772,0.185547
22.773000000000003,-0.006942
22.774,0.213862
22.775,0.004421
22.776000000000003,0.013869
22.777,-0.030376
22.778,-0.047067
22.779000000000003,-0.077806
22.78,0.292284
22.781,-0.078308
22.782000000000004,0.239679
22.783,-0.002496
22.784,-0.183507
22.785,0.21987
22.786,0.182386
22.787000000000003,0.107562
22.788,0.296004
22.789,0.087559
22.790000000000003,-0.048079
22.791,0.317188
22.792,-0.005941
22.793000000000003,-0.185894
22.794,0.120409
22.795,0.247104
22.796000000000003,-0.104951
22.797,0.258335
22.798,0.164134
22.799000000000003,0.465281
22.8,0.11118
22.801,0.058217
22.802000000000003,-0.050866
22.803,-0.294884
22.804,0.103183
22.805000000000003,0.311109
22.806,-0.037945
22.807,-0.19486
22.808000000000003,0.135966
22.809,0.10069
22.81,-0.146197
22.811000000000003,0.07209
22.812,0.165469
22.813,0.281693
22.814000000000004,0.398938
22.815,0.007786
22.816000000000003,0.286355
22.817,0.175125
22.818,0.144403
22.819000000000003,0.063492
22.82,-0.237491
22.821,-0.318179
22.822000000000003,-0.247236
22.823,0.079695
22.824,0.029631
22.825000000000003,-0.138239
22.826,0.141898
22.827,-0.042523
22.828000000000003,-0.252741
22.829,-0.14267
22.83,0.220422
22.831000000000003,0.076605
22.832,0.149875
22.833,-0.076394
22.834000000000003,0.142635
22.835,-0.008776
22.836,0.129833
22.837000000000003,0.204906
22.838,0.200223
22.839,0.189877
22.840000000000003,-0.24214
22.841,-0.122686
22.842,-0.08956
22.843000000000004,-0.142027
22.844,0.073746
22.845,0.395272
22.846000000000004,0.043466
22.847,-0.026113
22.848000000000003,-0.001076
22.849,0.003216
22.85,0.346511
22.851000000000003,-0.211429
22.852,-0.077098
22.853,-0.170502
22.854000000000003,0.06725
22.855,0.012928
22.856,-0.044771
22.857000000000003,0.269055
22.858,-0.004917
22.859,0.325067
22.860000000000003,0.026143
22.861,-0.008722
22.862,-0.161951
22.863000000000003,-0.076269
22.864,0.17164
22.865,-0.080192
22.866000000000003,0.052124
22.867,-0.232886
22.868,0.011422
22.869000000000003,0.026487
22.87,0.129284
22.871,-0.01025
22.872000000000003,0.152167
22.873,-0.057034
22.874,0.281055
22.875000000000004,-0.34589
22.876,-0.011118
22.877,0.142343
22.878,0.140095
22.879,0.173871
22.880000000000003,0.34229
22.881,-0.23579
22.882,0.190644
22.883000000000003,-0.232084
22.884,0.160765
22.885,-0.056385
22.886000000000003,-0.249843
22.887,-0.108933
22.888,0.285434
22.889000000000003,0.302011
22.89,0.32543
22.891,-1.7e-05
22.892000000000003,0.001421
22.893,-0.010617
22.894,0.012976
22.895000000000003,-0.231084
22.896,0.187819
22.897,-0.037704
22.898000000000003,0.089573
22.899,-0.070577
22.9,0.089029
22.901000000000003,0.191061
22.902,0.031273
22.903,-0.026067
22.904000000000003,0.278896
22.905,0.043078
22.906,-0.03302
22.907000000000004,-0.238677
22.908,0.070125
22.909,0.342944
22.91,-0.086066
22.911,-0.177296
22.912000000000003,0.369169
22.913,-0.006264
22.914,0.376906
22.915000000000003,-0.213783
22.916,-0.077028
22.917,-0.008787
22.918000000000003,-0.143762
22.919,-0.083885
22.92,0.176974
22.921000000000003,0.078597
22.922,0.365761
22.923,0.030523
22.924000000000003,0.051443
22.925,-0.052696
22.926,-0.092148
22.927000000000003,-0.028518
22.928,0.086808
22.929,-0.073266
22.930000000000003,0.023303
22.931,0.111615
22.932,-0.174438
22.933000000000003,-0.092417
22.934,0.106111
22.935,-0.166073
22.936000000000003,0.013825
22.937,-0.030947
22.938,0.106231
22.939000000000004,0.040317
22.94,-0.056913
22.941000000000003,-0.33233
22.942,-0.193632
22.943,0.042622
22.944000000000003,0.051443
22.945,0.101325
22.946,0.600947
22.947000000000003,0.313258
22.948,0.232466
22.949,0.219718
22.950000000000003,-0.078834
22.951,0.303303
22.952,0.017165
22.953000000000003,0.063225
22.954,-0.014801
22.955,0.365723
22.956000000000003,0.050149
22.957,0.291976
22.958,0.063559
22.959000000000003,0.333087
22.96,0.293643
22.961,0.174823
22.962000000000003,-0.018927
22.963,0.170689
22.964,0.058764
22.965000000000003,-0.119919
22.966,0.134813
22.967,0.163537
22.968000000000004,-0.034165
22.969,-0.052681
22.97,-0.20554
22.971000000000004,-0.103602
22.972,-0.172718
22.973000000000003,0.046718
22.974,0.081638
22.975,0.179393
22.976000000000003,0.432897
22.977,0.2363
22.978,0.085689
22.979000000000003,-0.255311
22.98,0.020611
22.981,-0.012233
22.982000000000003,-0.300429
22.983,-0.044283
22.984,0.177413
22.985000000000003,-0.322126
22.986,0.18885
22.987,-0.009623
22.988000000000003,-0.012669
22.989,-0.089944
22.99,0.114098
22.991000000000003,0.062917
22.992,0.088312
22.993,-0.061018
22.994000000000003,0.167307
22.995,0.157415
22.996,0.004336
22.997000000000003,0.047045
22.998,0.211425
22.999,0.261896
23.000000000000004,-0.153862
23.001,0.081278
23.002,0.108709
23.003,-0.099854
23.004,0.246821
23.005000000000003,0.337364
23.006,0.213634
23.007,0.076605
23.008000000000003,0.051087
23.009,0.334048
23.01,0.193404
23.011000000000003,-0.088113
23.012,0.142089
23.013,0.163879
23.014000000000003,-0.074977
23.015,-0.02832
23.016,0.206253
23.017000000000003,0.037973
23.018,-0.001785
23.019,0.214469
23.020000000000003,0.193257
23.021,-0.083971
23.022,-0.247432
23.023000000000003,0.055518
23.024,-0.07045
23.025,0.471126
23.026000000000003,0.003706
23.027,-0.086782
23.028,0.039411
23.029000000000003,0.196039
23.03,0.136012
23.031,-0.306927
23.032000000000004,0.111262
23.033,0.222852
23.034,0.080186
23.035,0.190813
23.036,0.082481
23.037000000000003,0.046399
23.038,0.404266
23.039,0.389721
23.040000000000003,0.124801
23.041,-0.228229
23.042,0.079849
23.043000000000003,-0.02259
23.044,-0.080502
23.045,0.064737
23.046000000000003,0.052736
23.047,0.052162
23.048,-0.116763
23.049000000000003,-0.225769
23.05,0.043876
23.051,0.223236
23.052000000000003,0.011737
23.053,0.130271
23.054,-0.085519
23.055000000000003,0.211423
23.056,0.016202
23.057,-0.022593
23.058000000000003,-0.040257
23.059,0.300548
23.06,0.058617
23.061000000000003,-0.069721
23.062,-0.035391
23.063,-0.313535
23.064000000000004,-0.005399
23.065,-0.029662
23.066000000000003,0.208956
23.067,-0.206678
23.068,0.018399
23.069000000000003,0.008797
23.07,0.286098
23.071,0.038695
23.072000000000003,0.029676
23.073,0.059588
23.074,0.097794
23.075000000000003,-0.19292
23.076,-0.32649
23.077,-0.122822
23.078000000000003,0.121452
23.079,0.16134
23.08,0.26729
23.081000000000003,0.047398
23.082,0.377524
23.083,0.121186
23.084000000000003,0.218082
23.085,-0.273926
23.086,0.195515
23.087000000000003,0.311872
23.088,0.106567
23.089,0.201221
23.090000000000003,-0.33025
23.091,0.050995
23.092,0.028278
23.093000000000004,0.166893
23.094,0.216023
23.095,0.263271
23.096000000000004,-0.170906
23.097,0.072144
23.098000000000003,-0.171056
23.099,-0.29008
23.1,-0.014994
23.101000000000003,-0.040654
23.102,0.278026
23.103,-0.203495
23.104000000000003,0.02851
23.105,0.047762
23.106,-0.037374
23.107000000000003,0.221272
23.108,0.078634
23.109,0.038137
23.110000000000003,0.215692
23.111,-0.111101
23.112,-0.002625
23.113000000000003,-0.030001
23.114,0.203764
23.115,0.477194
23.116000000000003,-0.224676
23.117,0.058415
23.118,0.231792
23.119000000000003,0.188355
23.12,0.018606
23.121,0.047466
23.122000000000003,0.246944
23.123,0.151122
23.124,0.264663
23.125000000000004,-0.129064
23.126,-0.174019
23.127,0.251407
23.128000000000004,0.28346
23.129,0.041662
23.130000000000003,-0.231692
23.131,0.252987
23.132,-0.371017
23.133000000000003,0.115062
23.134,0.117837
23.135,-0.055404
23.136000000000003,0.239715
23.137,0.033047
23.138,-0.136655
23.139000000000003,-0.176892
23.14,0.080948
23.141,0.268099
23.142000000000003,0.416497
23.143,0.10409
23.144,0.189045
23.145000000000003,-0.192692
23.146,0.195865
23.147,-0.078074
23.148000000000003,0.046787
23.149,0.008503
23.15,0.07959
23.151000000000003,-0.032396
23.152,0.107696
23.153,0.203072
23.154000000000003,0.203901
23.155,-0.094886
23.156,-0.078859
23.157000000000004,0.176141
23.158,0.376521
23.159,0.14514
23.16,0.121627
23.161,-0.166739
23.162000000000003,0.156923
23.163,0.190374
23.164,0.017104
23.165000000000003,0.206373
23.166,0.285245
23.167,-0.030757
23.168000000000003,0.121857
23.169,-0.157031
23.17,0.451622
23.171000000000003,-0.354098
23.172,0.0383
23.173,-0.394526
23.174000000000003,-0.406336
23.175,0.317958
23.176,0.11311
23.177000000000003,-0.130975
23.178,-0.096617
23.179,0.111828
23.180000000000003,0.335382
23.181,-0.036157
23.182,-0.043456
23.183000000000003,-0.02936
23.184,0.342148
23.185,0.102154
23.186000000000003,0.105304
23.187,-0.094351
23.188,0.057213
23.189000000000004,-0.135821
23.19,0.009017
23.191000000000003,0.04911
23.192,-0.197441
23.193,-0.098961
23.194000000000003,-0.093401
23.195,-0.144074
23.196,-0.192529
23.197000000000003,0.074174
23.198,-0.074725
23.199,-0.246623
23.200000000000003,-0.14431
23.201,-0.161379
23.202,0.027346
23.203000000000003,-0.09309
23.204,-0.101555
23.205,0.072674
23.206000000000003,0.289237
23.207,-0.11822
23.208,0.009403
23.209000000000003,-0.162788
23.21,0.130745
23.211,-0.011268
23.212000000000003,0.03677
23.213,0.049842
23.214,0.01727
23.215000000000003,0.156858
23.216,0.094594
23.217,0.269979
23.218000000000004,0.096358
23.219,-0.197922
23.22,0.188181
23.221000000000004,0.211965
23.222,0.225355
23.223000000000003,-0.072337
23.224,0.204978
23.225,-0.293879
23.226000000000003,-0.08656
23.227,-0.242419
23.228,0.275486
23.229000000000003,0.179082
23.23,-0.087701
23.231,0.085016
23.232000000000003,0.067232
23.233,-0.094721
23.234,0.115354
23.235000000000003,0.056529
23.236,-0.188313
23.237,-0.242637
23.238000000000003,-0.263043
23.239,-0.098215
23.24,0.093666
23.241000000000003,-0.178498
23.242,0.176898
23.243,-0.110426
23.244000000000003,0.127682
23.245,-0.008178
23.246,-0.104845
23.247000000000003,-0.032611
23.248,0.009299
23.249,0.258035
23.250000000000004,0.170628
23.251,0.022796
23.252,0.108688
23.253000000000004,0.062601
23.254,0.110609
23.255000000000003,0.306737
23.256,0.160092
23.257,0.165384
23.258000000000003,0.022015
23.259,0.318533
23.26,0.163879
23.261000000000003,0.26765
23.262,-0.367311
23.263,-0.515277
23.264000000000003,0.103167
23.265,-0.240366
23.266,-0.177465
23.267000000000003,-0.008825
23.268,-0.131575
23.269,-0.056725
23.270000000000003,0.101341
23.271,0.180964
23.272,0.254659
23.273000000000003,-0.236877
23.274,-0.050601
23.275,-0.103235
23.276000000000003,-0.130377
23.277,0.185318
23.278,0.383482
23.279000000000003,0.281356
23.28,0.01736
23.281,0.059634
23.282000000000004,0.164658
23.283,0.05181
23.284,0.227345
23.285,0.129767
23.286,0.240269
23.287000000000003,0.41573
23.288,-0.220913
23.289,0.039959
23.290000000000003,-0.089746
23.291,-0.226526
23.292,0.105319
23.293000000000003,0.169116
23.294,-0.057619
23.295,-0.005775
23.296000000000003,0.074635
23.297,0.149515
23.298,0.088819
23.299000000000003,0.341085
23.3,0.164572
23.301,0.460828
